location,latitude,longitude,elevation
"kaufman, TX, US",32.589365899999997,-96.308659599999999,145.00000
"dayton and cincinnati, OH, US",39.118392800000002,-84.529110000000003,178.00000
"dubois, PA, US",43.533565000000003,-109.630433999999994,2110.00000
"ipava, IL, US",40.351431900000001,-90.324568099999993,199.00000
"republic, WA, US",48.648218300000003,-118.737806699999993,792.00000
"knoxville, IL, US",35.960394800000003,-83.921026100000006,278.00000
"salem, OH, US",40.900892300000002,-80.856750199999993,369.00000
"calistoga, CA, US",38.578796599999997,-122.579705399999995,109.00000
"newhall, CA, US",41.993096000000001,-91.967739499999993,271.00000
"middletown, PA, US",41.445927099999999,-74.422934100000006,184.00000
"ranger, WV, US",32.469368799999998,-98.679944199999994,444.00000
"drumright, OK, US",35.988401300000000,-96.601129400000005,266.00000
"calhoun, GA, US",31.531178400000002,-84.614328000000000,73.00000
"blue river, OR, US",39.429528400000002,-106.043555400000002,3199.00000
"millbury, MA, US",42.193983500000002,-71.760070200000001,117.00000
"grayling, MI, US",44.661517000000003,-84.714636999999996,347.00000
"joelton, TN, US",36.313107600000002,-86.865277199999994,248.00000
"north lauderdale, FL, US",26.209496200000000,-80.217926152337796,6.00000
"murray, UT, US",40.666784100000001,-111.888417000000004,1314.00000
"portsmouth, RI, US",41.602406799999997,-71.250315700000002,49.00000
"seely lake, MT, US",48.227957549999999,-80.053554726229905,320.00000
"beach haven park, NJ, US",39.597618599999997,-74.212639600000003,2.00000
"otis, OR, US",42.193145299999998,-73.091771499999993,406.00000
"asbury park, NJ, US",40.220390700000003,-74.012081699999996,8.00000
"ballston spa, NY, US",43.000908699999997,-73.849011099999998,107.00000
"junction city, KS, US",44.219290100000002,-123.205648400000001,100.00000
"libertyville, IL, US",41.239817500000001,-74.654329399999995,226.00000
"menoken, ND, US",46.820549000000000,-100.531229999999994,517.00000
"clarkston, MI, US",42.708641100000001,-83.439663300000007,303.00000
"battle mountain, NV, US",40.642133399999999,-116.934267100000000,1378.00000
"howell, MI, US",42.607255199999997,-83.929395200000002,285.00000
"yuma, AZ, US",32.725324899999997,-114.624397000000002,42.00000
"elgin, IL, US",42.037248699999999,-88.281189499999996,229.00000
"belgrade, MO, US",45.773279000000002,-111.184534999999997,1361.00000
"mt. baker, WA, US",48.776798599999999,-121.814467699999994,2946.00000
"hoopa, CA, US",41.050407600000000,-123.674223600000005,108.00000
"lawrence, KS, US",41.001415000000001,-80.350071000000000,253.00000
"olean, NY, US",42.077565000000000,-78.429741899999996,441.00000
"glenhaven, CA, US",39.026284300000000,-122.733044300000003,403.00000
"west chicago, IL, US",41.884750699999998,-88.203960699999996,233.00000
"baton rouge, LA, US",30.450746200000001,-91.154550999999998,22.00000
"duluth, GA, US",46.772932200000000,-92.125121800000002,279.00000
"decatur, IA, US",40.741823099999998,-93.799419299999997,331.00000
"perris, CA, US",33.782519399999998,-117.228647800000005,443.00000
"south gate, CA, US",39.128997900000002,-76.609410100000005,26.00000
"north bend, OH, US",39.152557600000002,-84.748003800000006,174.00000
"ogunquit, ME, US",43.248975500000000,-70.599220099999997,35.00000
"rancho cucamonga, CA, US",34.103319200000001,-117.575173500000005,364.00000
"san leandro, CA, US",33.732297699999997,-117.798596099999997,28.00000
"westfield, IN, US",42.125092899999999,-72.749538099999995,47.00000
"alton bay, NH, US",43.468690500000001,-71.232011799999995,210.00000
"state college, PA, US",40.787912450000000,-77.853885944893193,339.00000
"tavares, FL, US",28.788671500000000,-81.768911985413197,32.00000
"colfax, CA, US",39.092033999999998,-120.940584358093005,677.00000
"minden, NV, US",32.615427799999999,-93.286835400000001,73.00000
"tinley park, IL, US",41.573366900000003,-87.784494400000000,213.00000
"erie, PA, US",42.129065699999998,-80.085242100000002,200.00000
"goodyear, AZ, US",33.402251499999998,-112.437519631802999,272.00000
"sea ranch, CA, US",38.715189899999999,-123.454453200000003,22.00000
"cedar crest, NM, US",35.107545899999998,-106.372801999999993,2044.00000
"ludlow, MA, US",42.160093600000003,-72.475919000000005,75.00000
"anza borrego desert, CA, US",33.345809050000000,-116.478445542367993,604.00000
"bossier parish, LA, US",32.667666300000000,-93.595978599999995,71.00000
"north dallas, TX, US",32.780780700000001,-96.804425899999998,136.00000
"myrtle beach, SC, US",33.695646099999998,-78.890040900000002,-3.00000
"alta loma, CA, US",34.122886999999999,-117.598577500000005,438.00000
"cheney, WA, US",47.487389499999999,-117.575767600000006,718.00000
"horseheads, NY, US",42.167019000000003,-76.820511900000000,275.00000
"laughlin, NV, US",35.167777100000002,-114.573020799999995,169.00000
"navarre beach, FL, US",30.379366200000000,-86.862182000000004,3.00000
"weaverville, NC, US",35.697054700000002,-82.560685100000001,663.00000
"church hill, PA, US",39.141221899999998,-75.985497100000003,12.00000
"marina del rey/los angeles, CA, US",33.972693100000001,-118.449750699999996,4.00000
"lafayette, IN, US",40.416702200000003,-86.875286900000006,197.00000
"dexter, MO, US",43.719709600000002,-92.704554799999997,432.00000
"fowlerville, MI, US",42.660589399999999,-84.073014200000003,276.00000
"new ross, IN, US",39.964765800000002,-86.714450099999993,272.00000
"crystal city, MO, US",28.677479500000000,-99.828110400000000,173.00000
"mt. charlston, NV, US",32.787601199999997,-79.940272800000002,9.00000
"east rutherford, NJ, US",40.833989000000003,-74.097086500000003,10.00000
"englewood cliffs, NJ, US",40.885377300000002,-73.952359700000002,115.00000
"epcot center, FL, US",28.369571600000000,-81.552745799999997,35.00000
"stratham, NH, US",43.015056000000001,-70.899911578366499,27.00000
"mayfield, KY, US",36.741362400000000,-88.635259500000004,143.00000
"orange park, FL, US",30.165470700000000,-81.701634600000006,13.00000
", VA, US",40.502553499999998,-83.615207400000003,330.00000
"magnolia, TX, US",33.267072499999998,-93.239334099999994,106.00000
"moca, PR, US",18.398856700000000,-67.119969100000006,33.00000
"colville, WA, US",48.546569499999997,-117.905536999999995,500.00000
"wheat ridge, CO, US",39.766098000000000,-105.077206300000000,1669.00000
"grenada, MS, US",41.637714500000001,-122.525135062062006,780.00000
"bartelso, IL, US",38.536438199999999,-89.466473899999997,135.00000
"san saba county, TX, US",31.122267999999998,-98.839704900000001,468.00000
"asbury community, NC, US",42.044209500000001,-91.662192800000000,260.00000
"philipsburg, PA, US",40.896446500000003,-78.220568799999995,444.00000
"beals island, ME, US",44.512713900000001,-67.610888952040796,18.00000
"beckley, WV, US",37.778170199999998,-81.188155699999996,727.00000
"manchester, NY, US",40.751632649999998,-73.888930262929193,23.00000
"interlochen, MI, US",44.644723399999997,-85.767300300000002,263.00000
"charlestown, RI, US",41.383156600000000,-71.641728999999998,22.00000
"st. charles, IL, US",41.913955600000001,-88.312489999999997,215.00000
"loxahatchee, FL, US",26.683676899999998,-80.279769999999999,15.00000
"shelby township, MI, US",42.626440000000002,-83.054676999999998,198.00000
"delray beach, FL, US",26.461462500000000,-80.072820100000001,10.00000
"lampasas, TX, US",31.063783999999998,-98.181695700000006,313.00000
"rydal, GA, US",34.335370699999999,-84.715490700000004,271.00000
"cross lanes, WV, US",38.420370900000002,-81.790684700000000,220.00000
"meriden, CT, US",41.538153500000000,-72.807043500000006,48.00000
"sandy valley, NE, US",42.233823749999999,-71.201272441402196,68.00000
"collingdale, PA, US",39.911779400000000,-75.277129200000005,29.00000
"burnt hills, NY, US",42.909798199999997,-73.895123400000003,126.00000
"greer, AZ, US",34.938136100000001,-82.227211900000000,307.00000
"crown point, IN, US",41.416980600000002,-87.365313599999993,230.00000
"el monte, CA, US",34.075157099999998,-118.036849000000004,86.00000
"university place, WA, US",47.216133999999997,-122.540082987795998,119.00000
"randle, WA, US",46.535111000000001,-121.957038600000004,334.00000
"topeka, KS, US",39.049011000000000,-95.677555999999996,294.00000
"weatherford, TX, US",35.526163300000000,-98.707574399999999,507.00000
"el jebel, CO, US",39.367576700000001,-107.051868204919998,2031.00000
"cornwall bridge, CT, US",41.819501000000002,-73.372313300000002,160.00000
"kirkwood, MO, US",40.865871700000000,-90.748470400000002,230.00000
"lake almanor, CA, US",40.262707050000003,-121.198222314853993,1370.00000
"sherburne, NY, US",42.678126599999999,-75.498512300000002,325.00000
"coarsegold, CA, US",37.262168699999997,-119.700983399999998,691.00000
"akin, IL, US",37.988104300000003,-88.747560600000000,144.00000
"jefferson, CO, US",39.569980299999997,-105.256191900000005,2393.00000
"scituate, MA, US",42.195934800000003,-70.725874000000005,0.00000
"seaside, OR, US",36.625808499999998,-121.817035888793995,83.00000
"selma, NC, US",32.407863200000001,-87.020747299999996,42.00000
"north carolina, NC, US",35.672963899999999,-79.039291899999995,90.00000
"lilburn, GA, US",33.890103600000003,-84.142971900000006,282.00000
"maxwell, CA, US",41.078891300000002,-100.524860799999999,830.00000
"pittsburg, CA, US",38.018174500000001,-121.890123200000005,15.00000
"greendale, WI, US",42.940571100000000,-87.995919099999995,227.00000
"carmel, LA, US",39.167010800000000,-83.408247599999996,302.00000
"stoneville, NC, US",36.466526899999998,-79.906984699999995,239.00000
"san jose, IL, US",40.305598000000003,-89.602882899999997,185.00000
"el toro, CA, US",37.120532799999999,-121.673321400000006,272.00000
"nags head, NC, US",35.957392300000002,-75.624061999999995,4.00000
"miami twp., OH, US",39.144451650000001,-84.242507561547001,180.00000
"tappahannock, VA, US",37.925416800000001,-76.859136199999995,0.00000
"washington c.h., OH, US",39.536451100000001,-83.439084300000005,296.00000
"port st. lucie, FL, US",27.293933299999999,-80.350328300000001,11.00000
"lakeside, CA, US",43.575890999999999,-124.174762999999999,10.00000
"bonner springs, KS, US",39.059725999999998,-94.883575399999998,265.00000
"glenwood, AR, US",34.326765299999998,-93.550742799999995,173.00000
"rockmart, GA, US",34.002600500000000,-85.041613299999995,242.00000
"pahrump, NV, US",36.208301200000001,-115.983912799999999,822.00000
"uxbridge, MA, US",42.077319199999998,-71.629510300000007,79.00000
"arab, AL, US",34.318149699999999,-86.495821899999996,337.00000
"acton, ME, US",43.534612000000003,-70.909881999999996,224.00000
"lewiston, ID, US",46.416550600000001,-117.017656900000006,224.00000
"wedgefield, SC, US",28.489273099999998,-81.078498399659097,24.00000
"i-84, ID, US",42.026514400000003,-112.860905000000002,1383.00000
"golden valley, AZ, US",45.002009700000002,-93.358527300000006,269.00000
"page, AZ, US",36.914830500000001,-111.457294200000007,1328.00000
"deptford, NJ, US",39.827175500000003,-75.123589199999998,23.00000
"dallas/, TX, US",41.336170000000003,-75.963263600000005,359.00000
"brainerd, MN, US",46.358022099999999,-94.200828799999996,368.00000
"marietta, GA, US",33.952786900000000,-84.549900500000007,340.00000
"chillicothe, OH, US",39.333119699999997,-82.982401899999999,217.00000
"angeles crest hwy, CA, US",34.358816200000000,-117.626752900000000,1836.00000
"clarkdale, AZ, US",34.771131900000000,-112.057936699999999,1075.00000
"waterford, WI, US",42.763072200000003,-88.214256300000002,238.00000
"fox point, WI, US",43.157582699999999,-87.901750100000001,214.00000
"quartzsite, AZ, US",33.663913700000002,-114.229948600000000,269.00000
"bellevue, OH, US",47.614421900000004,-122.192337199999997,47.00000
"newark, DE, US",39.685219099999998,-75.750828900000002,40.00000
"gilroy, CA, US",37.006507800000001,-121.563172300000005,58.00000
"huntsville, OH, US",40.443384799999997,-83.804935299999997,330.00000
"weed, CA, US",41.422649999999997,-122.386127000000002,1075.00000
"rio rancho, NM, US",35.233375000000002,-106.664471599999999,1608.00000
"auburn, MA, US",42.194538500000000,-71.835627099999996,177.00000
"columbus, TX, US",39.962260100000002,-83.000706500000007,238.00000
"julian, CA, US",40.864226299999999,-77.939448499999997,274.00000
"charlottesville, VA, US",38.029305999999998,-78.476678100000001,143.00000
"east rochester, NY, US",43.112157000000003,-77.483559000000000,128.00000
"chloride, AZ, US",35.396977600000000,-114.258967699999999,1075.00000
"reno, CA, US",39.529269999999997,-119.813674399999996,1380.00000
"eagle mountain, TX, US",40.306667599999997,-112.014761699999994,1486.00000
"mount vernon, VA, US",48.420046200000002,-122.326419999999999,52.00000
"littleton, MA, US",42.537591700000000,-71.512009599999999,75.00000
"ashland, OH, US",38.478414399999998,-82.637938700000007,167.00000
"sherwood, AR, US",34.815090699999999,-92.224315300000001,106.00000
"surprise, AZ, US",41.104591999999997,-97.308598080214395,469.00000
"bossier city, LA, US",32.505893000000000,-93.651186973011093,51.00000
"greenville, PA, US",38.003466899999999,-79.155863299999993,501.00000
"missouri city, TX, US",39.240836899999998,-94.288003099999997,220.00000
"brigham city, UT, US",41.510371700000000,-112.015561899999994,1346.00000
"kentucky, KY, US",37.572602799999999,-85.155141099999994,282.00000
"gilbert, MN, US",33.352825899999999,-111.789023900000004,377.00000
"new berlin, WI, US",42.976452999999999,-88.109039100000004,276.00000
"belfast, ME, US",44.426119399999997,-69.006735899999995,45.00000
"sturgis, SD, US",44.409706999999997,-103.509079000000000,1044.00000
"provincetown, MA, US",42.058436000000000,-70.178637499999994,8.00000
"north tarrytown, NY, US",42.558967799999998,-73.950961300000003,232.00000
"westlake, OH, US",41.455323200000002,-81.917917399999993,221.00000
"marshfield, MO, US",44.668852399999999,-90.171798699999997,384.00000
"lemont, IL, US",41.673642000000001,-88.001726099999999,204.00000
"manitowoc, WI, US",44.088605899999997,-87.657584099999994,182.00000
"lafayette, CO, US",40.416702200000003,-86.875286900000006,197.00000
"burnt ranch, CA, US",40.809026799999998,-123.474208500000003,466.00000
"johnson city, NY, US",42.115630799999998,-75.958809200000005,265.00000
"longboat key, FL, US",27.412541699999998,-82.658988100000002,0.00000
"wellsville, NY, US",42.122012499999997,-77.948057500000004,459.00000
"harriman state park, NY, US",41.230375500000001,-74.124792438399695,280.00000
"san miguel, CA, US",35.752467899999999,-120.696282600000004,196.00000
"niles, OH, US",41.182835300000001,-80.765358000000006,266.00000
"rosemead, CA, US",34.067616899999997,-118.087976299999994,86.00000
"lee's summit, MO, US",38.910715600000003,-94.382129500000005,319.00000
"laverne, CA, US",36.709754900000000,-99.893461200000004,653.00000
"palmyra, MO, US",39.794211799999999,-91.523210599999999,189.00000
"oxnard, CA, US",34.197630799999999,-119.180381800000006,19.00000
"carlinville, IL, US",39.279769899999998,-89.881766200000001,190.00000
"sebago, ME, US",43.841743299999997,-70.424498099999994,96.00000
"glen hope, PA, US",40.798394199999997,-78.500022200000004,434.00000
